0,1,2,3,4
Arlo Guthrie,46.0,Arlo Guthrie,spotify:artist:0B6QEFtRnneEzb4iqjI0Nw,"['country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter']"
Cannonball Adderley,58.0,Cannonball Adderley,spotify:artist:5v74mT11KGJqadf9sLw4dA,"['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz', 'jazz blues', 'jazz fusion', 'vocal jazz']"
CROW,66.0,Casting Crowns,spotify:artist:6eJqAWJdd8JhAN1pQGie4r,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
Brooklyn Bridge,22.0,Brooklyn Bridge,spotify:artist:56ddI2AjByeSuOtUyWeGUc,[]
Wadsworth Mansion,10.0,Wadsworth Mansion,spotify:artist:7Ms7NbAd3ltqXbU11HiRMH,[]
The Magic Lanterns,0.0,The Magic Lanterns,spotify:artist:4MsRrSmwLShaRyrttLSU9E,[]
Ballin' Jack,20.0,Ballin' Jack,spotify:artist:2sN3D6YgOGmLCgBHG9PfBa,[]
Rose Colored Glass,0.0,The Rose Colored Glasses,spotify:artist:3Z4BtFpUGjIVjHLKNfMmPc,[]
The Continental 4,4.0,The Continental 4,spotify:artist:6B8MS7K4qSa3kYc4iL1BwJ,['souldies']
,,,,
Don Nix,27.0,Donahue Nixon,spotify:artist:7dK2Wq1Z7X5LGsSeuWxsKy,[]
Buckwheat,30.0,Buckwheat Zydeco,spotify:artist:31ioFU3ADV6npBP7ykNvtF,"['swamp pop', 'zydeco']"
The Move,54.0,The Movement,spotify:artist:1qwdTaVUdjYJLLoxtFmsqr,"['east coast reggae', 'reggae fusion', 'reggae rock']"
Joe Stampley,37.0,Joe Stampley,spotify:artist:0bRY1ri3TKSfD5BRU8CvaJ,['classic country pop']
The Mystic Moods,19.0,The Mystic Moods Orchestra,spotify:artist:0HxQeBjzWt18F1em8G2flL,[]
Roy Clark,38.0,Roy Clark,spotify:artist:6iOpZ3mUTWOjjER4mGcZmS,"['classic country pop', 'oklahoma country']"
Uriah Heep,54.0,Uriah Heep,spotify:artist:45O9BwPMyywM755SYUK0sP,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
New York City,51.0,New York City Ballet Orchestra,spotify:artist:1L9dHbVoLLQZMQ4fFwutjo,[]
Maggie Bell,14.0,Maggie Bell,spotify:artist:5mZT64pztyifYahkPx6KMK,[]
Tom T. Hall,53.0,Tom T. Hall,spotify:artist:1SvG3y1gYAFOsv9785Xu9T,"['classic country pop', 'country', 'country rock', 'outlaw country', 'singer-songwriter']"
Chocolate Milk,32.0,Chocolate Milk,spotify:artist:3R2oR0SQba16AZZaoG94xe,"['funk', 'new orleans funk', 'post-disco']"
Rusty Wier,25.0,Rusty Wier,spotify:artist:5lzHv5qwNmlLHFhhL7w9TP,['texas country']
Banzaii,0.0,Banzaii,spotify:artist:5QofWX3mJY36lk37mPhxOg,[]
The Band Of The Black Watch,11.0,Regimental Band and Pipes and Drums of the Black Watch,spotify:artist:44srTHEVOITtuyBlNO93da,['bagpipe marching band']
People's Choice,38.0,People's Choice,spotify:artist:5OPSpcX9nVVWCIOKcoM4ot,"['classic soul', 'deep disco', 'disco', 'philly soul', 'post-disco']"
Ja-Kki,0.0,Y$KKixkdoor,spotify:artist:3kETXv9eErMLxgGu0i53aA,[]
Robin Trower,45.0,Robin Trower,spotify:artist:0MAvx5yzdhylg2ztJC3MD3,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'rock', 'southern rock']"
Grace Jones,58.0,Grace Jones,spotify:artist:2f9ZiYA2ic1r1voObUimdd,"['art rock', 'dance pop', 'disco', 'new romantic', 'new wave pop']"
Kerry Chater,0.0,Kerry Chater,spotify:artist:1g4jwfZj18BraRGAWfOG93,['deep soft rock']
Universal Robot Band,18.0,Universal Robot Band,spotify:artist:2o9c2U0sHi0yM1h5TwmXT9,[]
Claudja Barry,20.0,Claudja Barry,spotify:artist:2nLByDrVFGu0xpVbHcDpzy,"['deep disco', 'hi-nrg']"
Kongas,15.0,Kongas,spotify:artist:4GkifqyhyFy4UqIclUSKCL,[]
El Coco,32.0,Eliot Sumner,spotify:artist:3nGEOG9P9CDuTb8VWFv7bi,[]
Joyce Cobb,0.0,Joyce Cobb,spotify:artist:3cG0EWvyO2JGkNLL0ecizy,"['soul blues', 'southern soul']"
Grace Slick,32.0,Grace Slick,spotify:artist:3wNX7r7t4Vaahrx9XzyYIY,['psychedelic rock']
,,,,
Samantha Fox,46.0,Samantha Fox,spotify:artist:0ym94xKp2PIOJtTZKpxbAa,"['europop', 'hi-nrg', 'italian disco', 'new wave pop']"
Dokken,53.0,Dokken,spotify:artist:09hNSPPOxDop4FRdr6UEnq,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']"
Kings Of The Sun,12.0,Kings Of The Sun,spotify:artist:1TSshonnjRm1tPoas41AEm,[]
Shirley Lewis,0.0,Shirley Lewis,spotify:artist:0IsiGzCZIshsWOTI9iN7ie,[]
Danger Danger,63.0,Danger Mouse,spotify:artist:2dBj3prW7gP9bCCOIQeDUf,"['alternative hip hop', 'hip hop', 'mashup']"
Jellyfish,37.0,Jellyfish,spotify:artist:10flBVEy5MiUXOJWTaFsyL,"['beatlesque', 'jangle pop', 'power pop']"
,,,,
Around The Way,15.0,Around The Way,spotify:artist:45T0U1JSiGImIHfPVr0ZsU,['contemporary r&b']
Utah Saints,41.0,Utah Saints,spotify:artist:2KB6LGMBaOYYYdvvgyptFH,"['big beat', 'hardcore techno', 'hip house']"
,,,,
Blackgirl,0.0,BlackGirl,spotify:artist:08hbT2Wvl2a4XlLGhf7LYw,[]
,,,,
Letters To Cleo,45.0,Letters To Cleo,spotify:artist:7E41j1yL9ZeTWfqe9bUGgw,"['alternative pop', 'boston rock', 'candy pop', 'lilith', 'pop rock']"
Dishwalla,48.0,Dishwalla,spotify:artist:6F3NW2aC9Sni1FH7QPSLvw,"['neo mellow', 'pop rock', 'post-grunge']"
Charm Farm,0.0,Charm Farm,spotify:artist:0m68X70Axb32Yh4fOaHEUO,[]
K5,28.0,K5,spotify:artist:4RVHBm0uTNye1EJYrbopIH,[]
7 Mile,38.0,Seven Miles South,spotify:artist:72c21aY4syGrlEpu82lXqd,['texas country']
,,,,
,,,,
Fatboy Slim,64.0,Fatboy Slim,spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW,['big beat']
Yankee Grey,23.0,Yankee Grey,spotify:artist:3dEmtnoOnNNor8HDMq8THn,[]
,,,,
Madison Avenue,48.0,Madison Avenue,spotify:artist:6otgz5gkB40UnWFwTy0VDh,"['disco house', 'vocal house']"
Ghostface Killah,68.0,Ghostface Killah,spotify:artist:6FD0unjzGQhX3b6eMccMJe,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']"
Master P,56.0,Master P,spotify:artist:7zICaxnDB9ZprDSiFpvbbW,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Koffee Brown,45.0,Koffee Brown,spotify:artist:6HEyD6mSqQQKMVilyU31ZY,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Philly's Most Wanted,21.0,Philly's Most Wanted,spotify:artist:2nmNj8czpBZkCVZSbx5W2i,"['hip pop', 'philly rap']"
,,,,
,,,,
,,,,
,,,,
Donell Jones,57.0,Donell Jones,spotify:artist:5KNqYrivNgVCHBssEUSu5B,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
Telepopmusik,50.0,Télépopmusik,spotify:artist:3aKCo8gLJfuPYtr88aWKjF,"['downtempo', 'electronica', 'nu jazz', 'trip hop']"
,,,,
Elephant Man,54.0,Elephant Man,spotify:artist:6NOvBZrkd83MSD51xkq4on,"['dancehall', 'jamaican dancehall', 'old school dancehall', 'reggae fusion', 'soca']"
BT,93.0,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,"['k-pop', 'k-pop boy group']"
,,,,
Mr. Vegas,59.0,Mr. Vegas,spotify:artist:1pmixngtBJleMrGUG5o8DE,"['azonto', 'dancehall', 'lovers rock', 'reggae fusion', 'soca']"
,,,,
Mannie Fresh,55.0,Mannie Fresh,spotify:artist:0fbFfVckGKsDbAfYnB5mD1,"['bounce', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Fat Joe,68.0,Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,"['bronx hip hop', 'dance pop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']"
,,,,
Neal McCoy,48.0,Neal McCoy,spotify:artist:69Etpls5a2aATUkB6NInTY,"['country', 'country road', 'country rock']"
,,,,
,,,,
,,,,
Theory Of A Deadman,65.0,Theory of a Deadman,spotify:artist:74eX4C98E4FCrAMl39qRsJ,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rap rock']"
,,,,
K'Jon,0.0,K’jon,spotify:artist:4uY73ZTjDL72lttoXpPcEd,[]
Parachute,57.0,Parachute,spotify:artist:2PCUhxD40qlMqsKHjTZD2e,"['acoustic pop', 'charlottesville indie', 'indiecoustica', 'neo mellow', 'neon pop punk', 'pop rock', 'post-teen pop', 'viral pop']"
,,,,
,,,,
,,,,
Easton Corbin,60.0,Easton Corbin,spotify:artist:070kGpqtESdDsLb3gdMIyx,"['contemporary country', 'country', 'country road', 'modern country rock']"
,,,,
New Hollow,30.0,New Hollow,spotify:artist:4NVjldBwjF0DzudAiLvti0,[]
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
The Neighbourhood,86.0,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']"
,,,,
Emblem3,42.0,Emblem3,spotify:artist:1md9aYaJ6Qt1FHypXICB5V,"['post-teen pop', 'talent show', 'teen pop']"
KONGOS,54.0,KONGOS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,"['modern alternative rock', 'modern blues rock', 'modern rock', 'south african pop', 'south african rock']"
Chase Bryant,43.0,Chase Bryant,spotify:artist:7io3MyhMxDZoBYXp4rlRFA,"['contemporary country', 'country pop', 'country road', 'modern country rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tucker Beathard,42.0,Tucker Beathard,spotify:artist:1FQXio7XougvCvKLIu0CCk,['country pop']
,,,,
A$AP Ferg,73.0,A$AP Ferg,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
Liam Payne,67.0,Liam Payne,spotify:artist:5pUo3fmmHT8bhCyHE52hA6,"['dance pop', 'pop', 'post-teen pop']"
Devin Dawson,59.0,Devin Dawson,spotify:artist:2ySHS7UojGu20XfUPaBlyu,"['contemporary country', 'country pop', 'country road', 'modern country rock']"
,,,,
,,,,
,,,,
YG,76.0,YG,spotify:artist:0A0FS04o6zMoto8OKPsDwY,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Roddy Ricch,81.0,Roddy Ricch,spotify:artist:757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']"
Baby Keem,81.0,Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,"['hip hop', 'rap']"
Clairo,77.0,Clairo,spotify:artist:3l0CmX0FuQjFxr8SK7Vqag,"['bedroom pop', 'indie pop', 'pop']"
The Singing Belles,0.0,Anthony and the Singing Sleigh Belles,spotify:artist:20CuNhbyCp6niPzIlzizsn,[]
,,,,
The Beau-Marks,9.0,The Beau-Marks,spotify:artist:4DdKwKjWP5k7tuT8RyMRQ3,[]
Hank Thompson,39.0,Hank Thompson,spotify:artist:42tDjhK9kdS7CCHxs8ysz0,"['cowboy western', 'traditional country', 'western swing']"
Nina Simone,69.0,Nina Simone,spotify:artist:7G1GBhoKtEPnP86X2PvEYO,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']"
,,,,
Etta Jones,52.0,Etta Jones,spotify:artist:3CEdEF8RsuL3hAFJaujvr0,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']"
Cleveland Crochet and Band,0.0,Cleveland Crochet and Band,spotify:artist:4GbV6nECTCcEVwHY7vAMPw,[]
Charlie Mccoy,25.0,Charlie McCoy,spotify:artist:4LwB86Ve6LpHYtsbnu6bvC,['harmonica blues']
The Chanters,13.0,Choir of Chanters The Maestros of the Psaltic Art,spotify:artist:6KKMJum6gQwXchRfFKUTZX,[]
Rick And The Keens,0.0,Rick & The Keens,spotify:artist:5nLQCCFO6ET4Vx7gvjc9g0,[]
"Karl Hammel, Jr.",0.0,"Karl Hammell, Jr.",spotify:artist:0Bo3F7hHCY37pOOPKV1UV5,[]
Otis Williams And His Charms,1.0,Otis Williams & His Charms,spotify:artist:5G8DgjnTpR72FaAHEgNxKL,[]
Rod McKuen,27.0,Rod McKuen,spotify:artist:62JorFOkIjXHHU7GMT9r77,[]
Maureen Gray,3.0,Maureen Gray,spotify:artist:2gwTCPlgFBChLHJ1B5g79N,[]
Ray And Bob,39.0,Richie Ray & Bobby Cruz,spotify:artist:56eTRCwZ13vVWAmrG0dMnq,"['mambo', 'salsa', 'salsa international', 'tropical']"
Mahalia Jackson,47.0,Mahalia Jackson,spotify:artist:6QBUIuGCAJSAtefEY1EEdB,"['gospel', 'spirituals']"
Rockin' Rebels,22.0,The Rockin' Rebels,spotify:artist:69lJC8BEOzUVBj9FCxB8H5,[]
The Shacklefords,3.0,The Shacklefords,spotify:artist:25h6007tvAdOewBXlCAX65,['deep free jazz']
Percy Mayfield,34.0,Percy Mayfield,spotify:artist:4BfUHTiOoOcunsrw4mS2HU,"['jazz blues', 'rhythm and blues']"
Ronnie Carroll,8.0,Ronnie Carroll,spotify:artist:22WsdE2gbH75bDBfc3BpnB,[]
The Surfaris,45.0,The Surfaris,spotify:artist:6gZVflqhSHhG3MjYrf1dOv,['surf music']
The Devotions,1.0,The Devotions,spotify:artist:1ansEr5xlP7Ko8MAZXqhkm,[]
,,,,
Cliff Richard And The Shadows,48.0,Cliff Richard & The Shadows,spotify:artist:4IdvJZeciaa37wYr2qBpjm,"['adult standards', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'rockabilly']"
Brian Poole And The Tremeloes,23.0,Brian Poole & The Tremeloes,spotify:artist:7oovWTnMtmERd4nCPjg4Pk,"['classic uk pop', 'merseybeat', 'rock-and-roll']"
Buck Owens and The Buckaroos,15.0,Buck Owens & The Buckaroos,spotify:artist:41GBMTInlbb2bey1N6VAzV,['bakersfield sound']
Leon Hayward,0.0,Leon Hayward,spotify:artist:3m119whMxHKSEOC0XDPC1j,[]
Ted Taylor,28.0,Ted Taylor,spotify:artist:0QYN2PJUwq49cW3T75KXCG,"['classic soul', 'rhythm and blues', 'southern soul']"
The Uniques,33.0,The Uniques,spotify:artist:1EV3e39He1WLxcD1EjluLb,"['early reggae', 'rocksteady']"
The Sidekicks,28.0,The Sidekicks,spotify:artist:4ZJVFT8xiw3SgQ8dydvWey,"['alternative emo', 'bubblegrunge', 'indie punk', 'orgcore']"
Richard And The Young Lions,5.0,Richard And The Young Lions,spotify:artist:3QDerZemTYTDqImkqjcBA8,[]
Spyder Turner,13.0,Spyder Turner,spotify:artist:1WY9RIHsINGWgV7Ne3D8gx,['northern soul']
Eddie Fisher,38.0,Eddie Fisher,spotify:artist:6bHSJldq5J4lYowHOm9OOX,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
The Romeos,4.0,The Romeos,spotify:artist:49uZBfeQHhy63GqPzmybU0,[]
J.J. Barnes,18.0,J.J. Barnes,spotify:artist:2hIOIluaknpeTzdniBzj8A,['northern soul']
Lou Donaldson,47.0,Lou Donaldson,spotify:artist:063xkuRULzZu8fcoPR2rKR,"['bebop', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']"
Deon Jackson,20.0,Deon Jackson,spotify:artist:1MAzauDIpGIacm1p6x2zQe,[]
,,,,
Otis Clay,38.0,Otis Clay,spotify:artist:2jV8AcZ8W3TfiqInUGWwlL,"['chicago soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']"
Southwest F.O.B.,2.0,Southwest F.O.B.,spotify:artist:3bos36ZwyMSw7RdawbsTX3,[]
Bobby Hatfield,7.0,Bobby Hatfield,spotify:artist:0HVV86wbGf6ZBjrUUygaBP,[]
,,,,
The Original Caste,25.0,The Original Caste,spotify:artist:2YF9R3YmOHqZ4yK29iKKgl,[]
,,,,
,,,,
Dee Dee Warwick,27.0,Dee Dee Warwick,spotify:artist:3KeTziLAcJFEnbhfIMRh5w,"['classic soul', 'southern soul']"
Arkade,46.0,Arkaden,spotify:artist:2GSLyxjLJioTwuGZehuz7S,[]
Fantasy,45.0,Boy Fantasy,spotify:artist:6TNu2GG0r5FZXtSvdGcLsY,"['pink noise', 'scenecore']"
,,,,
Mike Reilly,1.0,Mike Reilly,spotify:artist:34RPqERfY18zAvfKpt42At,[]
Red Eye,43.0,Red Eye,spotify:artist:4yu1crXDHBTb27yiM5otx5,['j-rap']
The Sweet,49.0,Sweet The Kid,spotify:artist:4qaGGZulMdVRK7uDgGAaNq,"['chill r&b', 'korean r&b']"
Potliquor,0.0,Potliquor,spotify:artist:0U1eJekGgaMnnbJA8FBvaK,[]
Bang,61.0,Fredo Bang,spotify:artist:4yTmEo2clwWq2jwelvqgVv,"['baton rouge rap', 'pop rap', 'southern hip hop', 'trap']"
Hot Sauce,9.0,Hot Sauce,spotify:artist:64AGpp5QrYJXmLnotg3Pb2,['memphis soul']
The JB's,54.0,The J.B.'s,spotify:artist:4lJHGi5dlJmWwFH0JKF6di,"['funk', 'jazz funk', 'soul']"
,,,,
Gladstone,47.0,MIA GLADSTONE,spotify:artist:6XoXNsXj8wck0oVUNwxcmF,['indie r&b']
,,,,
Anacostia,1.0,Anacostia,spotify:artist:2nOjvmFF53XNLhnQSUn8yG,[]
Uncle Dog,0.0,Uncle Dog,spotify:artist:0AoODAKfYwFdYL2TVJCxxX,[]
Bill Quateman,3.0,Bill Quateman,spotify:artist:3I1mRytDvAfQIkNtIjZLWW,['deep soft rock']
David Blue,9.0,David Blue,spotify:artist:3gDmirZwdIYHGozUPScwgK,['american folk revival']
Sutherland Brothers And Quiver,3.0,Sutherland Brothers & Quiver,spotify:artist:4PZTf9tGxAD1uxpVmV5zMH,['classic uk pop']
,,,,
,,,,
,,,,
Terry Jacks,49.0,Terry Jacks,spotify:artist:09dDdtfi4mWLdC2BHOrIrl,"['bubblegum pop', 'classic uk pop']"
Paper Lace,37.0,Paper Lace,spotify:artist:33W24YuaMUEk85MwRX6cRs,"['bubblegum pop', 'classic uk pop']"
Willie Henderson,3.0,Willie Henderson,spotify:artist:3W7NhfglFlnKRRMfakixbT,[]
Sugarloaf/Jerry Corbetta,1.0,Jerry Corbetta formerly of Sugarloaf,spotify:artist:5cmihxgo9OKB4KpYcvD1Lj,[]
Loleatta Holloway,48.0,Loleatta Holloway,spotify:artist:3m5hegxlB80Z2zQb1893pc,"['classic house', 'disco', 'diva house', 'philly soul', 'post-disco', 'vocal house']"
Lea Roberts,0.0,Leah Robertson,spotify:artist:1ksUQLfHMbzJ14LlxYVge0,[]
Narvel Felts,20.0,Narvel Felts,spotify:artist:5i7UKP91HFnfeoC0p9SH9T,"['arkansas country', 'rockabilly']"
The Brecker Brothers,31.0,The Brecker Brothers,spotify:artist:45rpaf8BR69NIPqmeAYb7l,"['jazz funk', 'jazz fusion', 'modern funk']"
Reparata,0.0,Reparata,spotify:artist:7pjiMmGVz6Fz9UrHVrSzt3,[]
Bobby Moore,31.0,Bobby Moore & The Rhythm Aces,spotify:artist:6qlpFH9e4sZ52tAPy2KmLz,['classic soul']
John Dawson Read,0.0,John Dawson Read,spotify:artist:7CjTlmzhi8DjyQiXX5i7Mx,[]
Country Joe McDonald,26.0,Country Joe McDonald,spotify:artist:4fsh5BPGWt8oGFUwQ6msCk,"['folk rock', 'psychedelic rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
The Ramones,0.0,The Razor Ramones,spotify:artist:4C6s1ThsvV7wuPnEvdpk4p,[]
Eloise Laws,18.0,Eloise Laws,spotify:artist:4RJjnfYCmudnzG5AyMVnte,['northern soul']
McGuffey Lane,10.0,McGuffey Lane,spotify:artist:7bIAlWmWIBUUijORNiZzmr,[]
Tangier,23.0,Tangier,spotify:artist:0dbqThA3WzcKBxN58KbdI8,"['glam metal', 'hard rock', 'philly indie', 'sleaze rock']"
,,,,
The Northern Pikes,33.0,The Northern Pikes,spotify:artist:2BLAzgwe8OzvLOPTZDBCtw,['classic canadian rock']
Lisa Keith,22.0,Lisa Keith,spotify:artist:68sMSV8NvbARSYCmFzzSpQ,[]
Clive Griffin,31.0,Clive Griffin,spotify:artist:7piYJtFSV6vtj2pK5TyHJI,[]
The Badlees,18.0,The Badlees,spotify:artist:25VSFgiz95XMZ5O7MmIxs1,['pop rock']
